"TFName","timepoint","n_positive_expression","n_negative_expression","n_total_positive_contrib","positive_expression_fraction","negative_expression_fraction","mean_contribution","median_contribution","global_positive_fraction","binomial_p_value","binomial_p_adj","difference_from_timepoint_global","expression_bias"
"Rxra","day_7",3,1,4,0.75,0.25,0.00112660275,0.001162919,0.490571703850148,0.365841718780548,0.760913059422428,0.259428296149852,"positive_expression_enriched"
"TCF7L1","day_7",3,1,4,0.75,0.25,0.0131059775,0.0064152135,0.490571703850148,0.365841718780548,0.760913059422428,0.259428296149852,"positive_expression_enriched"
"Thap11","day_7",3,1,4,0.75,0.25,0.0165111485,0.006857544,0.490571703850148,0.365841718780548,0.760913059422428,0.259428296149852,"positive_expression_enriched"
"ZNF76","day_7",3,1,4,0.75,0.25,0.01524405025,0.01312674,0.490571703850148,0.365841718780548,0.760913059422428,0.259428296149852,"positive_expression_enriched"
"KLF3","day_7",67,81,148,0.452702702702703,0.547297297297297,0.015328003777027,0.0147106645,0.490571703850148,0.366904370031231,0.761161508008236,-0.0378690011474452,"negative_expression_enriched"
"HIC2","day_7",361,350,711,0.507735583684951,0.492264416315049,0.0149608429227367,0.010639032,0.490571703850148,0.368121301908145,0.761727924717623,0.0171638798348027,"positive_expression_enriched"
"LIN54","day_7",26,35,61,0.426229508196721,0.573770491803279,0.00956250024584875,0.00981835,0.490571703850148,0.370277505578132,0.764230043482232,-0.0643421956534272,"negative_expression_enriched"
"EN2","day_7",55,47,102,0.53921568627451,0.46078431372549,0.0127616736122202,0.011120115,0.490571703850148,0.372867101440976,0.76761160934405,0.0486439824243617,"positive_expression_enriched"
"ZNF684","day_7",1,4,5,0.2,0.8,0.016509807,0.012187072,0.490571703850148,0.375444384822204,0.768993955714514,-0.290571703850148,"negative_expression_enriched"
"ZNF816","day_7",1,4,5,0.2,0.8,0.0161156136,0.008011512,0.490571703850148,0.375444384822204,0.768993955714514,-0.290571703850148,"negative_expression_enriched"
"HSF4","day_7",7,4,11,0.636363636363636,0.363636363636364,0.0180842642727273,0.016611906,0.490571703850148,0.379450908388782,0.770121904811506,0.145791932513488,"positive_expression_enriched"
"Hmx3","day_7",7,4,11,0.636363636363636,0.363636363636364,0.0110220619090909,0.009823958,0.490571703850148,0.379450908388782,0.770121904811506,0.145791932513488,"positive_expression_enriched"
"ZKSCAN1","day_7",7,4,11,0.636363636363636,0.363636363636364,0.0132503016363636,0.013568666,0.490571703850148,0.379450908388782,0.770121904811506,0.145791932513488,"positive_expression_enriched"
"NRL","day_7",13,19,32,0.40625,0.59375,0.01716640928125,0.016280852,0.490571703850148,0.379812290105303,0.770121904811506,-0.0843217038501483,"negative_expression_enriched"
"ETV6","day_7",200,227,427,0.468384074941452,0.531615925058548,0.0250127728857179,0.018236372,0.490571703850148,0.383650265345917,0.774270689881102,-0.0221876289086962,"negative_expression_enriched"
"Tfcp2l1","day_7",37,47,84,0.44047619047619,0.55952380952381,0.00964218621294242,0.00714758,0.490571703850148,0.383777293621364,0.774270689881102,-0.0500955133739582,"negative_expression_enriched"
"TBX2","day_7",28,37,65,0.430769230769231,0.569230769230769,0.0133171436307692,0.011693319,0.490571703850148,0.38554838065029,0.774865452454654,-0.0598024730809172,"negative_expression_enriched"
"CEBPD","day_7",46,39,85,0.541176470588235,0.458823529411765,0.0243202409176471,0.022047281,0.490571703850148,0.385992455869604,0.774865452454654,0.0506047667380868,"positive_expression_enriched"
"FEV","day_7",89,105,194,0.458762886597938,0.541237113402062,0.0236861937874549,0.016669909,0.490571703850148,0.389456409509154,0.776351094243955,-0.0318088172522102,"negative_expression_enriched"
"SNAI3","day_7",38,48,86,0.441860465116279,0.558139534883721,0.0102570062154317,0.0057648555,0.490571703850148,0.389474344816971,0.776351094243955,-0.0487112387338692,"negative_expression_enriched"
"HOXC8","day_7",157,147,304,0.516447368421053,0.483552631578947,0.0124290805630537,0.009689013,0.490571703850148,0.389618578895665,0.776351094243955,0.0258756645709047,"positive_expression_enriched"
"Ppara","day_7",36,30,66,0.545454545454545,0.454545454545455,0.0129696750055381,0.0074652265,0.490571703850148,0.390929018055547,0.776703179754394,0.0548828416043967,"positive_expression_enriched"
"ETV7","day_7",234,263,497,0.470824949698189,0.529175050301811,0.0227159187333358,0.0167657,0.490571703850148,0.394074773545019,0.776703179754394,-0.0197467541519593,"negative_expression_enriched"
"ATF3","day_7",14,20,34,0.411764705882353,0.588235294117647,0.0274339621764706,0.017041397,0.490571703850148,0.394403132947105,0.776703179754394,-0.0788069979677953,"negative_expression_enriched"
"CREM","day_7",14,20,34,0.411764705882353,0.588235294117647,0.0232221380588235,0.014776325,0.490571703850148,0.394403132947105,0.776703179754394,-0.0788069979677953,"negative_expression_enriched"
"NR2C1","day_7",210,237,447,0.469798657718121,0.530201342281879,0.0138661548459095,0.01047198,0.490571703850148,0.394607563443992,0.776703179754394,-0.0207730461320272,"negative_expression_enriched"
"ZNF281","day_7",77,92,169,0.455621301775148,0.544378698224852,0.0132735341358939,0.011830139,0.490571703850148,0.397507057851556,0.779083952328767,-0.0349504020750003,"negative_expression_enriched"
"ZIM3","day_7",37,31,68,0.544117647058823,0.455882352941176,0.0293030998970588,0.0203939785,0.490571703850148,0.397747940965864,0.779083952328767,0.0535459432086748,"positive_expression_enriched"
"FOSL2::JUNB","day_7",93,85,178,0.52247191011236,0.47752808988764,0.0225571106145126,0.015372382,0.490571703850148,0.410171638549749,0.799082044130304,0.0319002062622118,"positive_expression_enriched"
"PDX1","day_7",63,56,119,0.529411764705882,0.470588235294118,0.012825714092238,0.010220528,0.490571703850148,0.410458260700071,0.799082044130304,0.0388400608557338,"positive_expression_enriched"
"Isl1","day_7",21,16,37,0.567567567567568,0.432432432432432,0.0100564238874548,0.009448733,0.490571703850148,0.411894263722165,0.799082044130304,0.0769958637174197,"positive_expression_enriched"
"DBP","day_7",51,44,95,0.536842105263158,0.463157894736842,0.0249302976,0.02040329,0.490571703850148,0.411918377147716,0.799082044130304,0.0462704014130098,"positive_expression_enriched"
"BATF","day_7",79,71,150,0.526666666666667,0.473333333333333,0.0217721420074967,0.0173248565,0.490571703850148,0.414259778784138,0.80138063102617,0.0360949628165187,"positive_expression_enriched"
"Nr5A2","day_7",8,5,13,0.615384615384615,0.384615384615385,0.00497274415384615,0.001907825,0.490571703850148,0.416082384634406,0.80138063102617,0.124812911534467,"positive_expression_enriched"
"ZNF320","day_7",8,5,13,0.615384615384615,0.384615384615385,0.00608449192307692,0.001126996,0.490571703850148,0.416082384634406,0.80138063102617,0.124812911534467,"positive_expression_enriched"
"SOHLH2","day_7",16,22,38,0.421052631578947,0.578947368421053,0.0157953265,0.015241429,0.490571703850148,0.420848887617414,0.808631076922032,-0.0695190722712012,"negative_expression_enriched"
"VEZF1","day_7",394,433,827,0.476420798065296,0.523579201934704,0.0134286917032073,0.011825562,0.490571703850148,0.42387183630727,0.812504921377593,-0.0141509057848522,"negative_expression_enriched"
"Runx1","day_7",99,91,190,0.521052631578947,0.478947368421053,0.0127176793318244,0.009121259,0.490571703850148,0.425046157609306,0.812825235049076,0.0304809277287987,"positive_expression_enriched"
"TBX18","day_7",10,15,25,0.4,0.6,0.0077708191930504,0.004201624,0.490571703850148,0.426431212111007,0.813546071332347,-0.0905717038501482,"negative_expression_enriched"
"ZNF263","day_7",90,105,195,0.461538461538462,0.538461538461538,0.0152969871138844,0.011199406,0.490571703850148,0.431415519346509,0.821113971963757,-0.0290332423116862,"negative_expression_enriched"
"HINFP","day_7",62,74,136,0.455882352941176,0.544117647058823,0.0233548451397059,0.017540455,0.490571703850148,0.440863945555937,0.829956146552099,-0.0346893509089722,"negative_expression_enriched"
"OLIG2","day_7",18,24,42,0.428571428571429,0.571428571428571,0.0112252309761905,0.011317158,0.490571703850148,0.444220786673555,0.829956146552099,-0.0620002752787193,"negative_expression_enriched"
"Prdm4","day_7",11,16,27,0.407407407407407,0.592592592592593,0.017151742962963,0.015776894,0.490571703850148,0.444274980998452,0.829956146552099,-0.0831642964427413,"negative_expression_enriched"
"ATF6","day_7",4,2,6,0.666666666666667,0.333333333333333,0.0293183976666667,0.031706333,0.490571703850148,0.444708853005297,0.829956146552099,0.176094962816519,"positive_expression_enriched"
"NR1I2","day_7",4,2,6,0.666666666666667,0.333333333333333,0.00918095633333333,0.011665606,0.490571703850148,0.444708853005297,0.829956146552099,0.176094962816519,"positive_expression_enriched"
"PPARA::RXRA","day_7",4,2,6,0.666666666666667,0.333333333333333,0.00849711766666667,0.006391944,0.490571703850148,0.444708853005297,0.829956146552099,0.176094962816519,"positive_expression_enriched"
"Zic1::Zic2","day_7",89,82,171,0.52046783625731,0.47953216374269,0.010347226284142,0.007981164,0.490571703850148,0.445219323065688,0.829956146552099,0.0298961324071617,"positive_expression_enriched"
"ZNF449","day_7",24,19,43,0.558139534883721,0.441860465116279,0.011244114111408,0.011639643,0.490571703850148,0.446240340556744,0.829956146552099,0.0675678310335728,"positive_expression_enriched"
"CUX1","day_7",9,6,15,0.6,0.4,0.0133637836,0.013559024,0.490571703850148,0.447014719376766,0.829956146552099,0.109428296149852,"positive_expression_enriched"
"Sox17","day_7",9,6,15,0.6,0.4,0.0103214159333333,0.010888433,0.490571703850148,0.447014719376766,0.829956146552099,0.109428296149852,"positive_expression_enriched"
"NFIA","day_7",58,52,110,0.527272727272727,0.472727272727273,0.0110678511612066,0.006921768,0.490571703850148,0.447374131041094,0.829956146552099,0.0367010234225787,"positive_expression_enriched"
"FOXO1::ELK3","day_7",46,40,86,0.534883720930233,0.465116279069767,0.0322769958604651,0.029808558,0.490571703850148,0.450811538413719,0.834414934632733,0.0443120170800847,"positive_expression_enriched"
"HOXD12","day_7",2,5,7,0.285714285714286,0.714285714285714,0.0114693524285714,0.007007778,0.490571703850148,0.453708151390972,0.837854641127035,-0.204857418135862,"negative_expression_enriched"
"MAFF","day_7",6,10,16,0.375,0.625,0.0167417756955754,0.01748939,0.490571703850148,0.45580042087543,0.839796665859525,-0.115571703850148,"negative_expression_enriched"
"SMAD2","day_7",68,80,148,0.45945945945946,0.540540540540541,0.0078360809643732,0.003509581,0.490571703850148,0.460443557607868,0.84319761258587,-0.0311122443906883,"negative_expression_enriched"
"SHOX","day_7",48,42,90,0.533333333333333,0.466666666666667,0.0106839004077225,0.010220528,0.490571703850148,0.460916798568615,0.84319761258587,0.0427616294831847,"positive_expression_enriched"
"Atf3","day_7",78,71,149,0.523489932885906,0.476510067114094,0.0222024781484867,0.017492567,0.490571703850148,0.461017221224891,0.84319761258587,0.0329182290357577,"positive_expression_enriched"
"ERF::HOXB13","day_7",62,56,118,0.525423728813559,0.474576271186441,0.0213527073389831,0.016889939,0.490571703850148,0.462609771484622,0.84319761258587,0.0348520249634108,"positive_expression_enriched"
"RAX2","day_7",49,43,92,0.532608695652174,0.467391304347826,0.0107887076814676,0.009863377,0.490571703850148,0.465777770712565,0.84319761258587,0.0420369918020257,"positive_expression_enriched"
"Nanog","day_7",26,21,47,0.553191489361702,0.446808510638298,0.0160989917021277,0.013460432,0.490571703850148,0.466162059212798,0.84319761258587,0.0626197855115538,"positive_expression_enriched"
"Nfe2l2","day_7",26,21,47,0.553191489361702,0.446808510638298,0.0209221968510638,0.014102242,0.490571703850148,0.466162059212798,0.84319761258587,0.0626197855115538,"positive_expression_enriched"
"MAZ","day_7",106,122,228,0.464912280701754,0.535087719298246,0.0124367232914061,0.0110729335,0.490571703850148,0.466406714088478,0.84319761258587,-0.0256594231483943,"negative_expression_enriched"
"SREBF1","day_7",42,51,93,0.451612903225806,0.548387096774194,0.0150468295806452,0.012145042,0.490571703850148,0.469444279325747,0.84319761258587,-0.0389588006243423,"negative_expression_enriched"
"Ebf2","day_7",71,83,154,0.461038961038961,0.538961038961039,0.00427285398099343,0.002359523,0.490571703850148,0.469558261492406,0.84319761258587,-0.0295327428111872,"negative_expression_enriched"
"VSX1","day_7",37,32,69,0.536231884057971,0.463768115942029,0.0141108194202899,0.012004852,0.490571703850148,0.471779414379269,0.84319761258587,0.0456601802078227,"positive_expression_enriched"
"ZNF317","day_7",31,39,70,0.442857142857143,0.557142857142857,0.0156955456320875,0.0101721285,0.490571703850148,0.473830829257021,0.84319761258587,-0.0477145609930053,"negative_expression_enriched"
"Zfp961","day_7",21,27,48,0.4375,0.5625,0.0102305910247056,0.011126995,0.490571703850148,0.474671605157964,0.84319761258587,-0.0530717038501483,"negative_expression_enriched"
"Nr1h3::Rxra","day_7",13,18,31,0.419354838709677,0.580645161290323,0.0132153876129032,0.012745112,0.490571703850148,0.475583256436906,0.84319761258587,-0.0712168651404713,"negative_expression_enriched"
"Zic3","day_7",52,46,98,0.530612244897959,0.469387755102041,0.0102251627269775,0.00812912,0.490571703850148,0.479655161060189,0.84319761258587,0.0400405410478107,"positive_expression_enriched"
"ZBTB7B","day_7",18,14,32,0.5625,0.4375,0.00875689590625,0.009170985,0.490571703850148,0.481023862964598,0.84319761258587,0.0719282961498517,"positive_expression_enriched"
"FLI1::FOXI1","day_7",85,79,164,0.518292682926829,0.481707317073171,0.0270293295792683,0.019979477,0.490571703850148,0.483286453450493,0.84319761258587,0.0277209790766807,"positive_expression_enriched"
"FOSL1::JUN","day_7",85,79,164,0.518292682926829,0.481707317073171,0.0230050552682927,0.016067743,0.490571703850148,0.483286453450493,0.84319761258587,0.0277209790766807,"positive_expression_enriched"
"PROX1","day_7",1,0,1,1,0,0.023276806,0.023276806,0.490571703850148,0.490571703850148,0.84319761258587,0.509428296149852,"positive_expression_enriched"
"RARA","day_7",1,0,1,1,0,0.000611024,0.000611024,0.490571703850148,0.490571703850148,0.84319761258587,0.509428296149852,"positive_expression_enriched"
"Rarg","day_7",1,0,1,1,0,0.000675468,0.000675468,0.490571703850148,0.490571703850148,0.84319761258587,0.509428296149852,"positive_expression_enriched"
"SOX21","day_7",1,0,1,1,0,0.017566999,0.017566999,0.490571703850148,0.490571703850148,0.84319761258587,0.509428296149852,"positive_expression_enriched"
"THRA","day_7",1,0,1,1,0,0.002672341,0.002672341,0.490571703850148,0.490571703850148,0.84319761258587,0.509428296149852,"positive_expression_enriched"
"ZKSCAN3","day_7",1,0,1,1,0,0.004944188,0.004944188,0.490571703850148,0.490571703850148,0.84319761258587,0.509428296149852,"positive_expression_enriched"
"ZNF282","day_7",1,0,1,1,0,0.000468365,0.000468365,0.490571703850148,0.490571703850148,0.84319761258587,0.509428296149852,"positive_expression_enriched"
"ZFP57","day_7",47,56,103,0.45631067961165,0.54368932038835,0.0132485280291262,0.011645453,0.490571703850148,0.492397196767749,0.84319761258587,-0.0342610242384982,"negative_expression_enriched"
"NFYA","day_7",23,29,52,0.442307692307692,0.557692307692308,0.0129317158269231,0.0102594795,0.490571703850148,0.492480328689024,0.84319761258587,-0.0482640115424562,"negative_expression_enriched"
"GATA1","day_7",19,15,34,0.558823529411765,0.441176470588235,0.0137967990882353,0.0118505275,0.490571703850148,0.493981208662743,0.84319761258587,0.0682518255616168,"positive_expression_enriched"
"LBX1","day_7",41,36,77,0.532467532467532,0.467532467532468,0.0126852520577462,0.011109216,0.490571703850148,0.495093256976326,0.84319761258587,0.0418958286173837,"positive_expression_enriched"
"ISL2","day_7",110,104,214,0.514018691588785,0.485981308411215,0.0212088299286279,0.014486353,0.490571703850148,0.495156027810147,0.84319761258587,0.0234469877386367,"positive_expression_enriched"
"SOX10","day_7",72,66,138,0.521739130434783,0.478260869565217,0.0131246155394578,0.0091648105,0.490571703850148,0.496160249558042,0.84319761258587,0.0311674265846348,"positive_expression_enriched"
"Smad4","day_7",48,58,106,0.452830188679245,0.547169811320755,0.00882358634870174,0.0034427,0.490571703850148,0.496677725778054,0.84319761258587,-0.0377415151709032,"negative_expression_enriched"
"NKX6-2","day_7",112,106,218,0.513761467889908,0.486238532110092,0.0131948323922676,0.010465304,0.490571703850148,0.498987802097781,0.84319761258587,0.0231897640397597,"positive_expression_enriched"
"ZNF214","day_7",5,3,8,0.625,0.375,0.022200472125,0.0204892435,0.490571703850148,0.500115798677064,0.84319761258587,0.134428296149852,"positive_expression_enriched"
"ZNF574","day_7",5,3,8,0.625,0.375,0.00507877129719979,0.0011227385,0.490571703850148,0.500115798677064,0.84319761258587,0.134428296149852,"positive_expression_enriched"
"E2F1","day_7",0,2,2,0,1,0.021199862,0.021199862,0.490571703850148,0.500177785536579,0.84319761258587,-0.490571703850148,"negative_expression_enriched"
"ZNF136","day_7",0,2,2,0,1,0.019792048,0.019792048,0.490571703850148,0.500177785536579,0.84319761258587,-0.490571703850148,"negative_expression_enriched"
"CEBPG","day_7",56,51,107,0.523364485981308,0.476635514018692,0.0245527504392523,0.021843719,0.490571703850148,0.500558368104592,0.84319761258587,0.0327927821311598,"positive_expression_enriched"
"Stat4","day_7",49,59,108,0.453703703703704,0.546296296296296,0.0153528753954976,0.0120702025,0.490571703850148,0.500695154073576,0.84319761258587,-0.0368680001464443,"negative_expression_enriched"
"MEF2A","day_7",15,20,35,0.428571428571429,0.571428571428571,0.0138715441142857,0.011637115,0.490571703850148,0.5022420527662,0.84319761258587,-0.0620002752787193,"negative_expression_enriched"
"HNF4G","day_7",8,12,20,0.4,0.6,0.00339104886166297,0.000772635,0.490571703850148,0.50498036407153,0.84319761258587,-0.0905717038501482,"negative_expression_enriched"
"TGIF2LX","day_7",8,12,20,0.4,0.6,0.00557423619475098,0.004088362,0.490571703850148,0.50498036407153,0.84319761258587,-0.0905717038501482,"negative_expression_enriched"
"PLAGL2","day_7",94,88,182,0.516483516483517,0.483516483516484,0.00724360339741181,0.00139175,0.490571703850148,0.505082197863583,0.84319761258587,0.0259118126333687,"positive_expression_enriched"
"DMRTA1","day_7",43,38,81,0.530864197530864,0.469135802469136,0.0165394481604938,0.015217781,0.490571703850148,0.505704398769114,0.84319761258587,0.0402924936807157,"positive_expression_enriched"
"ZSCAN21","day_7",25,32,57,0.43859649122807,0.56140350877193,0.0165460754912281,0.014082772,0.490571703850148,0.508119106822672,0.84319761258587,-0.0519752126220783,"negative_expression_enriched"
"FOXN3","day_7",3,6,9,0.333333333333333,0.666666666666667,0.0132680095555556,0.010365486,0.490571703850148,0.508512157272855,0.84319761258587,-0.157238370516815,"negative_expression_enriched"
"GLIS2","day_7",3,6,9,0.333333333333333,0.666666666666667,0.00865573066666667,0.005670616,0.490571703850148,0.508512157272855,0.84319761258587,-0.157238370516815,"negative_expression_enriched"
"ZNF652","day_7",3,6,9,0.333333333333333,0.666666666666667,0.00539030488888889,0.001379702,0.490571703850148,0.508512157272855,0.84319761258587,-0.157238370516815,"negative_expression_enriched"
"SP1","day_7",107,122,229,0.467248908296943,0.532751091703057,0.014403330032756,0.013701121,0.490571703850148,0.508844160259379,0.84319761258587,-0.0233227955532053,"negative_expression_enriched"
"ELF2","day_7",186,207,393,0.473282442748092,0.526717557251908,0.0245143943629483,0.017815208,0.490571703850148,0.512050338099539,0.84378257503475,-0.0172892611020563,"negative_expression_enriched"
"TWIST1","day_7",38,46,84,0.452380952380952,0.547619047619048,0.0141224990991443,0.006533861,0.490571703850148,0.513759950813008,0.84378257503475,-0.0381907514691963,"negative_expression_enriched"
"HOXA10","day_7",31,27,58,0.53448275862069,0.46551724137931,0.0127289286442524,0.010252767,0.490571703850148,0.514618734908279,0.84378257503475,0.0439110547705417,"positive_expression_enriched"
"NFYC","day_7",31,27,58,0.53448275862069,0.46551724137931,0.0129240021034483,0.011109216,0.490571703850148,0.514618734908279,0.84378257503475,0.0439110547705417,"positive_expression_enriched"
"ZNF148","day_7",70,81,151,0.463576158940397,0.536423841059603,0.0134218759504039,0.012987518,0.490571703850148,0.516121277016254,0.84378257503475,-0.0269955449097513,"negative_expression_enriched"
"ZIC4","day_7",21,17,38,0.552631578947368,0.447368421052632,0.0131574968947368,0.013999198,0.490571703850148,0.517292288885292,0.84378257503475,0.0620598750972198,"positive_expression_enriched"
"Plagl1","day_7",39,47,86,0.453488372093023,0.546511627906977,0.00651775259285896,0.0030351285,0.490571703850148,0.518786664584737,0.84378257503475,-0.0370833317571252,"negative_expression_enriched"
"FOXC2","day_7",46,41,87,0.528735632183908,0.471264367816092,0.0121111108390805,0.010963245,0.490571703850148,0.520497490952075,0.84378257503475,0.0381639283337597,"positive_expression_enriched"
"Nfat5","day_7",46,41,87,0.528735632183908,0.471264367816092,0.0156234476864886,0.012438551,0.490571703850148,0.520497490952075,0.84378257503475,0.0381639283337597,"positive_expression_enriched"
"VSX2","day_7",32,28,60,0.533333333333333,0.466666666666667,0.0139002453833333,0.0113055365,0.490571703850148,0.52138743716665,0.84378257503475,0.0427616294831847,"positive_expression_enriched"
"NFIC","day_7",27,34,61,0.442622950819672,0.557377049180328,0.00910908997603991,0.004704986,0.490571703850148,0.522421096085116,0.84378257503475,-0.0479487530304762,"negative_expression_enriched"
"PAX5","day_7",27,34,61,0.442622950819672,0.557377049180328,0.0134952217540984,0.012230873,0.490571703850148,0.522421096085116,0.84378257503475,-0.0479487530304762,"negative_expression_enriched"
"NR2C2","day_7",519,561,1080,0.480555555555556,0.519444444444444,0.0129705776581093,0.010348797,0.490571703850148,0.522789699525867,0.84378257503475,-0.0100161482945922,"negative_expression_enriched"
"EBF3","day_7",74,86,160,0.4625,0.5375,0.00458483866920617,0.002436161,0.490571703850148,0.527147971143881,0.849118588249725,-0.0280717038501482,"negative_expression_enriched"
"VAX2","day_7",249,244,493,0.505070993914807,0.494929006085193,0.0132405158817946,0.011020978,0.490571703850148,0.528515193400759,0.849625022060583,0.0144992900646588,"positive_expression_enriched"
"ELK1","day_7",96,109,205,0.468292682926829,0.531707317073171,0.0239650703170732,0.019378662,0.490571703850148,0.530427107685375,0.851003331813315,-0.0222790209233192,"negative_expression_enriched"
"FOXL1","day_7",84,79,163,0.515337423312883,0.484662576687117,0.0134964917425841,0.011957441,0.490571703850148,0.532011634122086,0.851851961778816,0.0247657194627348,"positive_expression_enriched"
"MAFG::NFE2L1","day_7",23,19,42,0.547619047619048,0.452380952380952,0.0213265346428571,0.0157635105,0.490571703850148,0.537723617209963,0.859292988293941,0.0570473437688997,"positive_expression_enriched"
"ESRRB","day_7",6,4,10,0.6,0.4,0.0057559156,0.002203035,0.490571703850148,0.541760885846285,0.860631958421166,0.109428296149852,"positive_expression_enriched"
"NR1H4::RXRA","day_7",6,4,10,0.6,0.4,0.0059258406670443,0.006025828,0.490571703850148,0.541760885846285,0.860631958421166,0.109428296149852,"positive_expression_enriched"
"NR4A2::RXRA","day_7",6,4,10,0.6,0.4,0.0055713274670443,0.0033631145,0.490571703850148,0.541760885846285,0.860631958421166,0.109428296149852,"positive_expression_enriched"
"Spz1","day_7",24,20,44,0.545454545454545,0.454545454545455,0.0152068723022571,0.011575352,0.490571703850148,0.547035970952091,0.865732412749556,0.0548828416043967,"positive_expression_enriched"
"ETS2","day_7",190,210,400,0.475,0.525,0.0222484418651209,0.015950733,0.490571703850148,0.548644796425961,0.865732412749556,-0.0155717038501483,"negative_expression_enriched"
"Arx","day_7",4,7,11,0.363636363636364,0.636363636363636,0.0101974800909091,0.012254906,0.490571703850148,0.549629673121492,0.865732412749556,-0.126935340213784,"negative_expression_enriched"
"Dmbx1","day_7",4,7,11,0.363636363636364,0.636363636363636,0.00958374690909091,0.012204266,0.490571703850148,0.549629673121492,0.865732412749556,-0.126935340213784,"negative_expression_enriched"
"HESX1","day_7",53,48,101,0.524752475247525,0.475247524752475,0.0112368475146171,0.010383288,0.490571703850148,0.550649697666482,0.865732412749556,0.0341807713973767,"positive_expression_enriched"
"FLI1::DRGX","day_7",14,11,25,0.56,0.44,0.02932053548,0.030854804,0.490571703850148,0.551408252978032,0.865732412749556,0.0694282961498518,"positive_expression_enriched"
"FOXO1::ELF1","day_7",54,49,103,0.524271844660194,0.475728155339806,0.0290710571553398,0.026859137,0.490571703850148,0.55453335268512,0.868948379838625,0.0337001408100458,"positive_expression_enriched"
"HLF","day_7",25,21,46,0.543478260869565,0.456521739130435,0.0245175764565217,0.021097819,0.490571703850148,0.555821781750332,0.869279414481624,0.0529065570194167,"positive_expression_enriched"
"ZKSCAN5","day_7",68,78,146,0.465753424657534,0.534246575342466,0.0267982254087828,0.0194634335,0.490571703850148,0.563241156119161,0.878864804016301,-0.0248182791926143,"negative_expression_enriched"
"Znf423","day_7",26,22,48,0.541666666666667,0.458333333333333,0.00571501847916667,0.001848288,0.490571703850148,0.5641288333091,0.878864804016301,0.0510949628165187,"positive_expression_enriched"
"ARGFX","day_7",15,12,27,0.555555555555556,0.444444444444444,0.00867424137037037,0.009664416,0.490571703850148,0.566084268578774,0.88021195518896,0.0649838517054078,"positive_expression_enriched"
"TFAP4::ETV1","day_7",22,27,49,0.448979591836735,0.551020408163265,0.0151664664489796,0.011126885,0.490571703850148,0.571550067455,0.883992252090551,-0.0415921120134132,"negative_expression_enriched"
"LMX1B","day_7",7,5,12,0.583333333333333,0.416666666666667,0.00783441483333333,0.004812062,0.490571703850148,0.574531178113276,0.883992252090551,0.0927616294831848,"positive_expression_enriched"
"NFIC::TLX1","day_7",7,5,12,0.583333333333333,0.416666666666667,0.0130950568333333,0.0081071725,0.490571703850148,0.574531178113276,0.883992252090551,0.0927616294831848,"positive_expression_enriched"
"GATA5","day_7",42,38,80,0.525,0.475,0.013289340496347,0.010230422,0.490571703850148,0.57689508924708,0.883992252090551,0.0344282961498518,"positive_expression_enriched"
"STAT3","day_7",106,101,207,0.51207729468599,0.48792270531401,0.0151030188811447,0.011214044,0.490571703850148,0.578229369898569,0.883992252090551,0.0215055908358417,"positive_expression_enriched"
"ERF::FOXI1","day_7",235,231,466,0.504291845493562,0.495708154506438,0.0225254252812542,0.016944504,0.490571703850148,0.578281681908372,0.883992252090551,0.0137201416434137,"positive_expression_enriched"
"ARNT::HIF1A","day_7",54,63,117,0.461538461538462,0.538461538461538,0.0117023685811966,0.010142899,0.490571703850148,0.57930283460259,0.883992252090551,-0.0290332423116862,"negative_expression_enriched"
"ATF4","day_7",16,13,29,0.551724137931034,0.448275862068966,0.0203532099655172,0.017267609,0.490571703850148,0.57942987894077,0.883992252090551,0.0611524340808858,"positive_expression_enriched"
"POU5F1","day_7",16,13,29,0.551724137931034,0.448275862068966,0.0144173494481646,0.012507166,0.490571703850148,0.57942987894077,0.883992252090551,0.0611524340808858,"positive_expression_enriched"
"GSC2","day_7",28,24,52,0.538461538461538,0.461538461538462,0.00937399572484999,0.0044829845,0.490571703850148,0.5794695184088,0.883992252090551,0.0478898346113897,"positive_expression_enriched"
"KLF9","day_7",43,39,82,0.524390243902439,0.475609756097561,0.0132850493658537,0.012509693,0.490571703850148,0.581483407358903,0.884428963600258,0.0338185400522908,"positive_expression_enriched"
"TEAD1","day_7",5,8,13,0.384615384615385,0.615384615384615,0.014117555804375,0.008395619,0.490571703850148,0.581947682368943,0.884428963600258,-0.105956319234763,"negative_expression_enriched"
"MAFK","day_7",28,25,53,0.528301886792453,0.471698113207547,0.0206138610188679,0.016442513,0.490571703850148,0.586455496773224,0.889604484766902,0.0377301829423048,"positive_expression_enriched"
"ZNF341","day_7",25,31,56,0.446428571428571,0.553571428571429,0.0124945981964286,0.010692805,0.490571703850148,0.593338443303961,0.898356704964908,-0.0441431324215772,"negative_expression_enriched"
"INSM1","day_7",26,32,58,0.448275862068966,0.551724137931034,0.0116985209669353,0.01076442,0.490571703850148,0.599792083803473,0.90092927881608,-0.0422958417811822,"negative_expression_enriched"
"FOS::JUN","day_7",91,87,178,0.51123595505618,0.48876404494382,0.0223435864909171,0.015468174,0.490571703850148,0.600271843832156,0.90092927881608,0.0206642512060318,"positive_expression_enriched"
"Alx1","day_7",8,6,14,0.571428571428571,0.428571428571429,0.00779805971428571,0.00236702,0.490571703850148,0.60118758082851,0.90092927881608,0.0808568675784227,"positive_expression_enriched"
