"TFName","timepoint","expression_direction","n_observations","pearson_r","pearson_p_value","spearman_rho","spearman_p_value","pearson_p_adj","spearman_p_adj","abs_pearson_r","abs_spearman_rho"
"ETV7","day_1","negative_expression",259,0.0171554841138377,0.783488217829826,-0.00303246901495037,0.961264352141468,0.996003310089952,0.988646159209448,0.0171554841138377,0.00303246901495037
"MAFA","day_1","negative_expression",17,0.12299348405117,0.638154454557605,0.0124379648776249,0.962211769925773,0.929073071549068,0.988646159209448,0.12299348405117,0.0124379648776249
"ZNF766","day_1","negative_expression",54,0.0862949640409097,0.534956982803522,0.00705756786271873,0.959604895865426,0.929073071549068,0.988646159209448,0.0862949640409097,0.00705756786271873
"Erg","day_1","negative_expression",151,0.0378626521185301,0.64439448090053,0.00360809155751854,0.964929369960325,0.929073071549068,0.990078420754902,0.0378626521185301,0.00360809155751854
"EBF1","day_1","negative_expression",85,-0.0664919458357007,0.545432540428521,-0.0031428378800583,0.977226221404212,0.929073071549068,0.997029771325098,0.0664919458357007,0.0031428378800583
"FLI1","day_1","negative_expression",209,0.0184392679609355,0.79101162312077,0.00165249709159392,0.981054725098856,0.996003310089952,0.997029771325098,0.0184392679609355,0.00165249709159392
"HAND2","day_1","negative_expression",129,0.129367430149969,0.143966716192205,-0.00227339139383163,0.979600737238905,0.797993629835823,0.997029771325098,0.129367430149969,0.00227339139383163
"HOXC10","day_1","negative_expression",28,0.0189952235526573,0.92356896303059,-0.00383614370139687,0.984543144093185,0.997774976357545,0.997029771325098,0.0189952235526573,0.00383614370139687
"HOXC12","day_1","negative_expression",12,-0.0103385501833368,0.974561099729605,-0.00701758705822504,0.982731290771729,0.997774976357545,0.997029771325098,0.0103385501833368,0.00701758705822504
"OTX2","day_1","negative_expression",17,0.011014420529263,0.966534271110482,0.00735745080043116,0.977642192398235,0.997774976357545,0.997029771325098,0.011014420529263,0.00735745080043116
"SOX9","day_1","negative_expression",16,-0.0491839201411151,0.856457702390864,0.00589535900678211,0.982712370543147,0.996003310089952,0.997029771325098,0.0491839201411151,0.00589535900678211
"SP1","day_1","negative_expression",96,0.0168685087546796,0.870421198694587,-0.00203573409040713,0.984294837855156,0.996003310089952,0.997029771325098,0.0168685087546796,0.00203573409040713
"TCF12","day_1","negative_expression",59,-0.0455576337952539,0.731880171728217,0.00263184830235244,0.984216400026539,0.967219732248597,0.997029771325098,0.0455576337952539,0.00263184830235244
"THAP1","day_1","negative_expression",60,0.164794734723775,0.208295763849852,0.00247380278469042,0.985033423809154,0.819524859954491,0.997029771325098,0.164794734723775,0.00247380278469042
"FOXJ2::ELF1","day_1","negative_expression",130,0.0368194867871822,0.677488125339214,-0.00126475779141033,0.988605648873586,0.931950355341395,0.998219234166638,0.0368194867871822,0.00126475779141033
"SOX18","day_1","negative_expression",96,0.136751495860353,0.18398501362611,0.00126867396419844,0.990212128010221,0.816645925173012,0.998219234166638,0.136751495860353,0.00126867396419844
"TEAD4","day_1","negative_expression",20,0.150604772376207,0.526218921107852,-0.00300865008113894,0.98995595303318,0.929073071549068,0.998219234166638,0.150604772376207,0.00300865008113894
"HMBOX1","day_1","negative_expression",86,0.00171303858400946,0.987510733871737,0.000972037432182511,0.99291296506814,0.997774976357545,0.999594748143968,0.00171303858400946,0.000972037432182511
"GATA1::TAL1","day_1","negative_expression",10,-0.0544896310709142,0.881157209418667,0,1,0.996003310089952,1,0.0544896310709142,0
"HOXD11","day_1","negative_expression",13,0.108488348807523,0.724245483454168,0,1,0.965660644605557,1,0.108488348807523,0
"MLX","day_1","negative_expression",15,0.367933076474296,0.177245845427538,0.00180831826401447,0.994896826137076,0.816645925173012,1,0.367933076474296,0.00180831826401447
"Sox11","day_1","negative_expression",39,-0.00153844085768076,0.99258379599969,-0.000405227452612242,0.998046536496393,0.997774976357545,1,0.00153844085768076,0.000405227452612242
"ZBED1","day_1","negative_expression",4,-0.538582228123208,0.461417771876792,0,1,0.917926844052768,1,0.538582228123208,0
"Alx1","day_1","positive_expression",4,-1,0,-1,0,0,0,1,1
"GLIS2","day_1","positive_expression",3,-0.991352116762536,0.083784465632783,-1,0,0.849370755419927,0,0.991352116762536,1
"PAX1","day_1","positive_expression",3,0.977576932887487,0.135069565836637,1,0,0.849370755419927,0,0.977576932887487,1
"POU2F2","day_1","positive_expression",3,0.732612468519381,0.476601600492259,1,0,0.933658380499502,0,0.732612468519381,1
"RFX4","day_1","positive_expression",4,1,0,1,0,0,0,1,1
"SOX14","day_1","positive_expression",3,0.928488532169838,0.242217584620528,1,0,0.91517942930764,0,0.928488532169838,1
"ZNF574","day_1","positive_expression",3,-0.895588178640261,0.293510225494397,-1,0,0.923687901426675,0,0.895588178640261,1
"ZNF75A","day_1","positive_expression",3,0.998032209445906,0.0399443905192476,1,0,0.653635481224052,0,0.998032209445906,1
"ZSCAN29","day_1","positive_expression",3,0.950359915568099,0.20143015558949,1,0,0.859442867291374,0,0.950359915568099,1
"NFKB1","day_1","positive_expression",21,0.632730894287851,0.00208255517764432,0.747027904033509,9.98576284194766e-05,0.213891607342642,0.00718974924620231,0.632730894287851,0.747027904033509
"EBF3","day_1","positive_expression",99,-0.268388878476616,0.00723153093587903,-0.376532187790443,0.00012241432007286,0.424047148051319,0.00801257367749631,0.268388878476616,0.376532187790443
"Ebf2","day_1","positive_expression",88,-0.284435482391186,0.0072354867983694,-0.377539733053627,0.000287658945744671,0.424047148051319,0.0159318800720125,0.284435482391186,0.377539733053627
"SREBF2","day_1","positive_expression",30,-0.733619239901398,3.97849463132901e-06,-0.61721226055831,0.000279960337158164,0.000954838711518961,0.0159318800720125,0.733619239901398,0.61721226055831
"HOXD12::ELK1","day_1","positive_expression",8,-0.772199036321658,0.0247341796871481,-0.92217222167321,0.00111081735780618,0.574471270153117,0.057127749830032,0.772199036321658,0.92217222167321
"CLOCK","day_1","positive_expression",51,-0.422471031452595,0.00201340797041606,-0.435237899783091,0.00141330619186505,0.213891607342642,0.0635987786339271,0.422471031452595,0.435237899783091
"Ptf1A","day_1","positive_expression",188,0.155439289793349,0.0331694977718323,0.231574033955939,0.00138583308454778,0.644047039688134,0.0635987786339271,0.155439289793349,0.231574033955939
"Zic3","day_1","positive_expression",50,0.297587260313985,0.035830385371988,0.424568656741009,0.00211891053391336,0.644047039688134,0.0897420932010366,0.297587260313985,0.424568656741009
"SREBF1","day_1","positive_expression",45,-0.433823115258233,0.00290872215269215,-0.434121860015966,0.00288715926707069,0.232697772215372,0.115486370682828,0.433823115258233,0.434121860015966
"Creb3l2","day_1","positive_expression",23,-0.478297281414163,0.020966214913083,-0.582661014313415,0.00352808494147573,0.559099064348879,0.133695850413817,0.478297281414163,0.582661014313415
"TFAP2B","day_1","positive_expression",390,-0.0882339289351883,0.0818093502201081,-0.145792037958393,0.0039097616242696,0.849370755419927,0.140751418473706,0.0882339289351883,0.145792037958393
"PPARD","day_1","positive_expression",5,0.941336911811655,0.016905278898647,0.974679434480896,0.00481823046819854,0.554380328686533,0.165196473195379,0.941336911811655,0.974679434480896
"HEY2","day_1","positive_expression",27,-0.415650965619145,0.0310659719059588,-0.522550368027465,0.00516956865195499,0.621319438119175,0.169185883154891,0.415650965619145,0.522550368027465
"HOXD11","day_1","positive_expression",12,-0.644200882845862,0.0237589496723916,-0.735552791755264,0.00640178456545793,0.570214792137399,0.20040369074477,0.644200882845862,0.735552791755264
"Bhlha15","day_1","positive_expression",94,0.216004945822815,0.0365300697386837,0.274160426343741,0.00749614668191315,0.644047039688134,0.223886311501076,0.216004945822815,0.274160426343741
"MYF5","day_1","positive_expression",76,0.216399521504237,0.0604392966914318,0.303126544088612,0.00777383026045403,0.80400154347619,0.223886311501076,0.216399521504237,0.303126544088612
"KLF12","day_1","positive_expression",124,-0.154736019916426,0.0861679453281786,-0.234525155817312,0.00874707853692967,0.849370755419927,0.233255427651458,0.154736019916426,0.234525155817312
"SP4","day_1","positive_expression",146,-0.136371434372602,0.100736037406994,-0.21635723630274,0.00871781038527249,0.849370755419927,0.233255427651458,0.136371434372602,0.21635723630274
"Hoxa11","day_1","positive_expression",9,-0.578742201331811,0.102525799069688,-0.8,0.00962792472537981,0.849370755419927,0.240010832389975,0.578742201331811,0.8
"TFAP2C","day_1","positive_expression",291,-0.0799572701577546,0.173742259455333,-0.151458656291202,0.00966710297126288,0.849370755419927,0.240010832389975,0.0799572701577546,0.151458656291202
"TFAP2E","day_1","positive_expression",306,-0.0917322411294285,0.109272911628661,-0.144414397517711,0.0114338273475185,0.849370755419927,0.274411856340445,0.0917322411294285,0.144414397517711
"DMRTA2","day_1","positive_expression",180,-0.161884496542059,0.0299222022213363,-0.185120720788856,0.0128502007853935,0.621319438119175,0.289129517671354,0.161884496542059,0.185120720788856
"Stat6","day_1","positive_expression",31,-0.254536903504357,0.167018808641568,-0.442290271460989,0.0127251173214886,0.849370755419927,0.289129517671354,0.254536903504357,0.442290271460989
"Dmbx1","day_1","positive_expression",7,0.945527350283854,0.00129153863495131,0.857142857142857,0.0136973266153257,0.185981563432988,0.298850762516198,0.945527350283854,0.857142857142857
"MAX","day_1","positive_expression",52,-0.371367142138236,0.00671718315433942,-0.338443802387237,0.0141227484076766,0.424047148051319,0.29906996628021,0.371367142138236,0.338443802387237
"HES5","day_1","positive_expression",38,-0.381658905566659,0.0180596197837643,-0.387692644775783,0.016173940083123,0.554380328686533,0.328031035455094,0.381658905566659,0.387692644775783
"KLF10","day_1","positive_expression",139,-0.102904755680739,0.228019384298367,-0.203258944760245,0.0164015517727547,0.912077537193469,0.328031035455094,0.102904755680739,0.203258944760245
"YY2","day_1","positive_expression",37,-0.29789643649309,0.0733343443697788,-0.386281429317374,0.0182013917361611,0.849370755419927,0.354189244595568,0.29789643649309,0.386281429317374
"HES2","day_1","positive_expression",32,-0.340680479181626,0.0563878913490244,-0.409070336296002,0.020085464609628,0.80400154347619,0.370808577408517,0.340680479181626,0.409070336296002
"OLIG2","day_1","positive_expression",24,-0.490356713398933,0.0149881574659391,-0.471772835489502,0.0199420254289786,0.554380328686533,0.370808577408517,0.490356713398933,0.471772835489502
"KLF4","day_1","positive_expression",125,-0.0860866266330948,0.339789149714832,-0.201979731834187,0.0238927606739684,0.923687901426675,0.419580187445299,0.0860866266330948,0.201979731834187
"MAZ","day_1","positive_expression",127,-0.152411953083147,0.0871509386636423,-0.200841924689254,0.0235669337523903,0.849370755419927,0.419580187445299,0.152411953083147,0.200841924689254
"Arid3b","day_1","positive_expression",34,0.399653147775009,0.0191947741091775,0.379291896499218,0.0269450346174187,0.554380328686533,0.445438944330049,0.399653147775009,0.379291896499218
"HIF1A","day_1","positive_expression",30,-0.34287706524779,0.0636111109234669,-0.403034449726417,0.0272212688201696,0.80400154347619,0.445438944330049,0.34287706524779,0.403034449726417
"Yy1","day_1","positive_expression",15,0.645093630424507,0.00940827325722642,0.570662809360035,0.0263097755702579,0.464587468817899,0.445438944330049,0.645093630424507,0.570662809360035
"ZNF740","day_1","positive_expression",73,-0.13058709460004,0.270808430608836,-0.256327994969849,0.0285982645363398,0.918051809006261,0.457572232581437,0.13058709460004,0.256327994969849
"Lef1","day_1","positive_expression",13,-0.620456120841982,0.0236607225161249,-0.598901098901099,0.0305541141729378,0.570214792137399,0.475479994510879,0.620456120841982,0.598901098901099
"Neurod2","day_1","positive_expression",226,0.0873386911870532,0.190802416866817,0.143506099059351,0.0310382774194602,0.859442867291374,0.475479994510879,0.0873386911870532,0.143506099059351
"ZFP57","day_1","positive_expression",51,0.338325501437879,0.0151692652179242,0.299882155232599,0.0325192285763356,0.554380328686533,0.487788428645034,0.338325501437879,0.299882155232599
"NEUROG1","day_1","positive_expression",19,-0.480595066624246,0.0372662429273823,-0.487137052306255,0.0343973482527248,0.644047039688134,0.505430423305344,0.480595066624246,0.487137052306255
"VEZF1","day_1","positive_expression",436,-0.0240438411821358,0.616595460062672,-0.100790954647483,0.0353875723648668,0.971198697700903,0.509581042054082,0.0240438411821358,0.100790954647483
"KLF7","day_1","positive_expression",125,-0.13661067977646,0.128727008864941,-0.186000384830507,0.0378186324390101,0.849370755419927,0.533910105021318,0.13661067977646,0.186000384830507
"CREB3","day_1","positive_expression",7,-0.288246382139862,0.530730559357081,-0.777777777777778,0.0395058096753413,0.94348148261167,0.547003518581649,0.288246382139862,0.777777777777778
"BHLHE23","day_1","positive_expression",17,-0.496145235137952,0.0428050389313043,-0.49005581617842,0.045831454905749,0.684880622900868,0.568942198829987,0.496145235137952,0.49005581617842
"KLF1","day_1","positive_expression",161,-0.0422149903563417,0.594925749526764,-0.157747331650539,0.0456598734182673,0.971198697700903,0.568942198829987,0.0422149903563417,0.157747331650539
"KLF2","day_1","positive_expression",205,-0.0853550535938257,0.223662232055564,-0.141856228243177,0.0424659823346004,0.909812469378565,0.568942198829987,0.0853550535938257,0.141856228243177
"MIXL1","day_1","positive_expression",79,-0.192508538105881,0.0891838482949858,-0.226354211344604,0.0448638013472339,0.849370755419927,0.568942198829987,0.192508538105881,0.226354211344604
"MYOD1","day_1","positive_expression",50,0.197241326390977,0.169764296037779,0.286772032217391,0.0434744054939298,0.849370755419927,0.568942198829987,0.197241326390977,0.286772032217391
"Stat5a","day_1","positive_expression",10,-0.558823345895082,0.0931084179585753,-0.644171779141104,0.0444026059315685,0.849370755419927,0.568942198829987,0.558823345895082,0.644171779141104
"ARNT2","day_1","positive_expression",28,-0.441408466880631,0.018700858648014,-0.371487909945235,0.0516061227567249,0.554380328686533,0.601402855197935,0.441408466880631,0.371487909945235
"Ebf4","day_1","positive_expression",69,-0.180383379116666,0.138021371845611,-0.234965879163826,0.0519655972034603,0.849370755419927,0.601402855197935,0.180383379116666,0.234965879163826
"NR2F1","day_1","positive_expression",16,0.212163458800911,0.430195736121369,0.491513048981663,0.0531623519896117,0.933658380499502,0.601402855197935,0.212163458800911,0.491513048981663
"Olig2","day_1","positive_expression",162,0.121704519614286,0.122881431260628,0.150985601951404,0.0551285950598107,0.849370755419927,0.601402855197935,0.121704519614286,0.150985601951404
"TEAD3","day_1","positive_expression",52,-0.193325390268654,0.16969185929336,-0.271143009771361,0.0518588405459499,0.849370755419927,0.601402855197935,0.193325390268654,0.271143009771361
"TFAP2A","day_1","positive_expression",332,-0.0285701743078476,0.603958901038353,-0.106513065466775,0.0525062411577914,0.971198697700903,0.601402855197935,0.0285701743078476,0.106513065466775
"Tcf12","day_1","positive_expression",162,0.121704519614286,0.122881431260628,0.150985601951404,0.0551285950598107,0.849370755419927,0.601402855197935,0.121704519614286,0.150985601951404
"Twist2","day_1","positive_expression",162,0.121704519614286,0.122881431260628,0.150985601951404,0.0551285950598107,0.849370755419927,0.601402855197935,0.121704519614286,0.150985601951404
"Arnt","day_1","positive_expression",48,-0.334799432150517,0.0200192896470137,-0.258485664160768,0.0760765450886786,0.554380328686533,0.612301739425869,0.334799432150517,0.258485664160768
"BATF","day_1","positive_expression",74,-0.167247922100947,0.154365165978406,-0.209153247070213,0.0737098925271349,0.849370755419927,0.612301739425869,0.167247922100947,0.209153247070213
"BATF::JUN","day_1","positive_expression",72,-0.161919539196345,0.17418679636619,-0.212830351666079,0.072662508689001,0.849370755419927,0.612301739425869,0.161919539196345,0.212830351666079
"Dlx4","day_1","positive_expression",55,-0.162987072812973,0.234458930098078,-0.244954003687376,0.0714712724580821,0.91517942930764,0.612301739425869,0.162987072812973,0.244954003687376
"EBF1","day_1","positive_expression",88,-0.162135097019249,0.131242572610532,-0.196690999982592,0.0662498489435088,0.849370755419927,0.612301739425869,0.162135097019249,0.196690999982592
"GSX2","day_1","positive_expression",138,-0.0451774010972369,0.598780019271413,-0.160323338886964,0.0603249156163151,0.971198697700903,0.612301739425869,0.0451774010972369,0.160323338886964
"HOXA9","day_1","positive_expression",90,-0.103877521621521,0.329891524843369,-0.188188126922174,0.0756900268270147,0.923687901426675,0.612301739425869,0.103877521621521,0.188188126922174
"MAF","day_1","positive_expression",20,0.396029146735049,0.0838898384280757,0.411073889823699,0.0717705379810654,0.849370755419927,0.612301739425869,0.396029146735049,0.411073889823699
"MLXIPL","day_1","positive_expression",21,-0.517214290470521,0.0163457422342846,-0.404694681615435,0.0687982069624789,0.554380328686533,0.612301739425869,0.517214290470521,0.404694681615435
"MNT","day_1","positive_expression",48,-0.334799432150517,0.0200192896470137,-0.258485664160768,0.0760765450886786,0.554380328686533,0.612301739425869,0.334799432150517,0.258485664160768
"Mlxip","day_1","positive_expression",48,-0.334799432150517,0.0200192896470137,-0.258485664160768,0.0760765450886786,0.554380328686533,0.612301739425869,0.334799432150517,0.258485664160768
"NFATC4","day_1","positive_expression",83,-0.268831431854055,0.0139928079732693,-0.204497971240208,0.0636733102643661,0.554380328686533,0.612301739425869,0.268831431854055,0.204497971240208
"NFE2","day_1","positive_expression",33,-0.165955881045721,0.356003371128519,-0.321489897706232,0.0680941860739167,0.923687901426675,0.612301739425869,0.165955881045721,0.321489897706232
"NR2C1","day_1","positive_expression",202,-0.0638254418550784,0.366833268031958,-0.1257067917874,0.0746482293538237,0.926736677133368,0.612301739425869,0.0638254418550784,0.1257067917874
