"TF1","TF2","timepoint","n_TF1_only","n_TF2_only","n_Both_TFs","median_TF1_only","median_TF2_only","median_Both_TFs","mean_TF1_only","mean_TF2_only","mean_Both_TFs","p_Both_vs_TF1","p_Both_vs_TF2","p_TF1_vs_TF2","p_adj_Both_vs_TF1","p_adj_Both_vs_TF2","p_adj_TF1_vs_TF2","diff_Both_minus_TF1","diff_Both_minus_TF2","diff_TF1_minus_TF2"
"MEIS1","ELK4","day_1",61,47,163,-0.0355233913788692,0.0950847576149118,-0.0118667561199567,-0.0261500496902146,0.0646725378889698,-0.0360803725306695,0.957518172121333,0.421533145837926,0.556068815968576,0.989257143372048,0.744708557647002,0.742228017269784,0.0236566352589125,-0.106951513734868,-0.130608148993781
"MEIS1","ELK4","day_7",61,47,163,-0.0933359914251232,-0.263170320329406,-0.00347637101929912,0.0187484586227033,-0.224701510954464,0.0403142978753779,0.902306185128072,0.0404701675878646,0.10056160355456,0.934233847630167,0.144926951497083,0.436981071149953,0.0898596204058241,0.259693949310107,0.169834328904283
"MEIS1","ERF::FOXI1","day_0",58,50,166,0.0591046595312438,0.269120821027107,-0.167942436511126,0.0818767503880015,0.092212736618832,-0.0300450861359835,0.351933259596105,0.571004004008629,0.982795073522651,0.682622308300193,0.859774538113653,0.995975281910234,-0.22704709604237,-0.437063257538233,-0.210016161495864
"MEIS1","ERF::FOXI1","day_1",58,50,166,-0.240422366476961,0.231913233513881,-0.00943058788737617,-0.0787019190346885,0.163280505449443,-0.0175394123469294,0.579393325795376,0.122382939390353,0.122727196527482,0.960998078139239,0.538246148583592,0.346666499329878,0.230991778589585,-0.241343821401258,-0.472335599990843
"MEIS1","ERF::FOXI1","day_7",58,50,166,-0.150975136032316,-0.44403271130948,-0.00730645182924656,-0.00317483135331285,-0.255493242068277,0.0475844984829136,0.684746454541348,0.0136502876823181,0.100588095623197,0.859989623002167,0.0905033542411508,0.436981071149953,0.143668684203069,0.436726259480233,0.293057575277164
"MEIS1","ETS1","day_0",70,46,154,-0.121458548923939,0.485454972560763,-0.0934827029145927,-0.00655923767786838,0.16565470116782,0.00143190819078968,0.922919930695713,0.433997266658585,0.418008093769572,0.957072531262297,0.859774538113653,0.807395915605831,0.0279758460093463,-0.578937675475356,-0.606913521484702
"MEIS1","ETS1","day_1",70,46,154,0.116934033183968,0.188549520888684,-0.0775329177850813,0.0412665823881278,0.0961311003003323,-0.0673046397452673,0.30360621705085,0.19490374801978,0.771315607303775,0.796590569489853,0.56432697865304,0.858692494406872,-0.19446695096905,-0.266082438673765,-0.0716154877047155
"MEIS1","ETS1","day_7",70,46,154,-0.191688795806408,-0.376218465503088,0.0427157954589686,-0.0347073447102598,-0.261785801468154,0.0658727315544785,0.371830663327013,0.0116924789094839,0.119979357349581,0.679552591597644,0.0883671387253897,0.48396613274302,0.234404591265377,0.418934260962056,0.18452966969668
"MEIS1","ETS2","day_0",70,43,154,0.143858746807944,0.226493599556893,-0.253342643286252,0.0917771535882907,0.0813595660266381,-0.0432664514756462,0.256167424124481,0.534144425235094,0.842961371282933,0.646517784695119,0.859774538113653,0.975479316113438,-0.397201390094196,-0.479836242843145,-0.082634852748949
"MEIS1","ETS2","day_1",70,43,154,-0.0963749790507001,0.168338152245059,-0.00943058788737617,-0.0446454732162714,0.112274328232015,-0.0282537053796313,0.871888235946069,0.288982933749779,0.316168723381574,0.989257143372048,0.661465677463,0.528732403644991,0.0869443911633239,-0.177768740132435,-0.264713131295759
"MEIS1","ETS2","day_7",70,43,154,-0.191688795806408,-0.206577747112799,0.0177528839540459,-0.0471316803720195,-0.193633894258655,0.0715201568552784,0.293270726697762,0.0553007899963144,0.336568937807776,0.614640665113287,0.182220654899327,0.646389505548756,0.209441679760454,0.224330631066845,0.014888951306391
"MEIS1","ETV4","day_0",76,44,148,-0.159333822649062,0.395169941835019,-0.0340436337237699,-0.0330414035887213,0.129196405967591,0.0153548236261733,0.864274760951297,0.67093044388018,0.467214000447596,0.918660752054484,0.914571902708025,0.807395915605831,0.125290188925292,-0.429213575558788,-0.554503764484081
"MEIS1","ETV4","day_1",76,44,148,0.105185769187988,0.188549520888684,-0.0625829648253808,0.0331026527901579,0.09497629820615,-0.0675138876057717,0.320204919128435,0.205747968621565,0.713175886951608,0.801193227701869,0.56432697865304,0.828910570360422,-0.167768734013369,-0.251132485714065,-0.0833637517006955
"MEIS1","ETV4","day_7",76,44,148,-0.0969365309401831,-0.234874033721102,0.0177528839540459,-6.12492014368395e-05,-0.224172704173744,0.0521590639795994,0.611137513649771,0.0371431416267034,0.137811269246815,0.811358256943093,0.139017962457749,0.51054757924383,0.114689414894229,0.252626917675148,0.137937502780919
"MEIS1","ETV6","day_0",59,53,165,-0.179729134326216,0.478591841172715,-0.0901879775105876,-0.0276983314556038,0.118700301079899,0.00845799260491792,0.893864799044846,0.510325363767214,0.424651734848034,0.936261548406657,0.859774538113653,0.807395915605831,0.0895411568156284,-0.568779818683303,-0.658320975498931
"MEIS1","ETV6","day_1",59,53,165,0.0528305781296549,0.0938987063850482,-0.0164911865093214,-0.0263120764133928,0.0406774336917274,-0.0359020681528003,0.951473742862741,0.518398944474918,0.653631598678384,0.989257143372048,0.785004115919162,0.787328971135327,-0.0693217646389763,-0.11038989289437,-0.0410681282553933
"MEIS1","ETV6","day_7",59,53,165,-0.0713619415347066,-0.263170320329406,-0.0421270321403796,0.0540104078689968,-0.159377734771628,0.027444075547883,0.880922532730141,0.123696043762901,0.187828332871872,0.928425264907698,0.31218525330637,0.578773351291235,0.029234909394327,0.221043288189026,0.191808378794699
"MEIS1","Elf5","day_0",70,49,154,0.268372213936927,0.492318103948811,-0.320492246242312,0.135634469715704,0.150974186325161,-0.0632015951699251,0.101847975117383,0.174364261702309,0.950487844944761,0.613443046905848,0.853139144662917,0.995975281910234,-0.588864460179239,-0.812810350191123,-0.223945890011884
"MEIS1","Elf5","day_1",70,49,154,-0.0963749790507001,0.0938987063850482,-0.00943058788737617,-0.0578148853438708,0.0448928364791274,-0.0222676089579951,0.716104283003712,0.598683888435062,0.477683511207037,0.977912073589821,0.813110852784925,0.666242791946656,0.0869443911633239,-0.103329294272424,-0.190273685435748
"MEIS1","Elf5","day_7",70,49,154,-0.318279632379983,-0.26619183016615,0.058158600758837,-0.0778195843718329,-0.19586702280429,0.0854692041279208,0.181653313707683,0.0312373052811442,0.484405633826381,0.463108451402943,0.13570304753284,0.764092220023756,0.37643823313882,0.324350430924987,-0.0520878022138335
"MEIS1","FLI1","day_0",69,47,155,-0.0409649173995421,0.478591841172715,-0.129670434745797,0.0355456379196158,0.146405298333211,-0.0173631083388559,0.598184860623332,0.41688104293904,0.620679208487816,0.834220552107624,0.859774538113653,0.913777723607062,-0.0887055173462549,-0.608262275918512,-0.519556758572257
"MEIS1","FLI1","day_1",69,47,155,0.104905228359983,0.208760889532309,-0.0564876440030817,0.0064904362730813,0.118295673570559,-0.0511231861706118,0.588913490473136,0.176943798596642,0.468169407906001,0.96334614182334,0.56432697865304,0.65991964412282,-0.161392872363065,-0.265248533535391,-0.103855661172326
"MEIS1","FLI1","day_7",69,47,155,-0.282840521157573,-0.39879881194219,0.0318157572014502,-0.0420360741926973,-0.264700971903772,0.0684862945094685,0.326921917791509,0.0102710761221082,0.127501223677647,0.642059904379449,0.0878011345922154,0.49388679501777,0.314656278359023,0.43061456914364,0.115958290784617
"MEIS1","HOXA4","day_0",76,49,148,-0.121458548923939,0.835311944130795,-0.0655764474550649,-0.0295539686030584,0.423415838950385,0.0135639786335356,0.716936052838929,0.00484509107619475,0.00913583325154192,0.854595308552525,0.486160953739218,0.310011182144077,0.0558821014688742,-0.90088839158586,-0.956770493054734
"MEIS1","HOXA4","day_1",76,49,148,0.214289355226241,-0.342183944220174,-0.201531988305038,0.132965309091831,-0.201554511101293,-0.118794711112036,0.0126189250791769,0.573928702610439,0.0120442836991846,0.09037878772924,0.813110852784925,0.110059833802893,-0.415821343531279,0.140651955915136,0.556473299446415
"MEIS1","HOXA4","day_7",76,49,148,-0.301665755205516,-0.28979314603187,0.096019484342498,-0.103411340488772,-0.221861327849094,0.105230732478501,0.0501505970015428,0.0178328267105812,0.532266199771445,0.332247705135221,0.10312819175854,0.791478192571068,0.397685239548014,0.385812630374368,-0.011872609173646
"MEIS1","NFIX","day_0",56,35,168,-0.06887117285907,0.5265860724573,-0.116824510810884,-0.0683676346150738,0.172212136793378,0.0213687783474699,0.277078901619659,0.497490053913579,0.198848011964938,0.66123365987808,0.859774538113653,0.654428602416144,-0.0479533379518135,-0.643410583268184,-0.59545724531637
"MEIS1","NFIX","day_1",56,35,168,0.254312392312887,-0.0484494893185581,-0.0775329177850813,0.0701874576968517,-0.0842076892469471,-0.0678973296703923,0.253592601370205,0.996214558251148,0.283387841482319,0.746689326256715,0.996490919026204,0.512227085422085,-0.331845310097969,-0.0290834284665232,0.302761881631446
"MEIS1","NFIX","day_7",56,35,168,0.138476393295082,-0.206577747112799,-0.0683808304301303,-0.0018198230817773,-0.08800444754643,0.0465285513229228,0.475786825962616,0.280082571538222,0.698392308383253,0.753871371672696,0.536636181817601,0.871135617975349,-0.206857223725212,0.138196916682669,0.345054140407881
"MEIS1","NKX2-8","day_0",55,51,169,-0.197181439262006,0.478591841172715,-0.0901879775105876,-0.0217877280995607,0.156020912801204,0.00567865248169624,0.788481711614699,0.328879783434555,0.268489298240924,0.874257964761068,0.853139144662917,0.699711946845797,0.106993461751418,-0.568779818683303,-0.675773280434721
"MEIS1","NKX2-8","day_1",55,51,169,-0.0355233913788692,-0.0980476609162768,-0.0118667561199567,-0.0919411154624225,-0.0661950548574703,-0.0143165230956745,0.444791768713375,0.631653007335783,0.889364078784468,0.90124513510784,0.832776352955137,0.913494111929783,0.0236566352589125,0.0861809047963201,0.0625242695374076
"MEIS1","NKX2-8","day_7",55,51,169,0.147615185706355,-0.263170320329406,-0.077765900342205,0.113728843561984,-0.0898258579437332,0.00863787061397854,0.497839585066875,0.426232044068225,0.234538467418167,0.753871371672696,0.659458493100287,0.646389505548756,-0.22538108604856,0.185404419987201,0.410785506035761
"MEIS1","NR2C1","day_0",44,44,180,0.0965995368217217,0.737484090540402,-0.18833774818828,0.118842522644953,0.216893405347199,-0.0303761320691506,0.209594659009768,0.13330242715895,0.864161616644531,0.643028398009989,0.853139144662917,0.983459388416425,-0.284937285010002,-0.925821838728682,-0.64088455371868
"MEIS1","NR2C1","day_1",44,44,180,-0.141857493500786,-0.339637567560395,-0.00943058788737617,0.0471422031102711,-0.258055834428417,-0.0530583927247453,0.357611299037051,0.0970150304577151,0.0645317552579924,0.838645966768305,0.51417966142589,0.259552897272236,0.13242690561341,0.330206979673019,0.197780074059609
"MEIS1","NR2C1","day_7",44,44,180,-0.473747089624813,-0.0175693716091074,0.058158600758837,-0.165984725755224,0.0411624290812182,0.0834345247938964,0.102353314068097,0.812313771832373,0.291113132344597,0.391044959717856,0.900682634040079,0.646389505548756,0.53190569038365,0.0757279723679443,-0.456177718015706
"MEIS1","Nr1h3","day_0",70,47,154,0.467251131854546,0.311748042497322,-0.390747824825603,0.237157836728717,0.0766968569762739,-0.10934858017584,0.00778270276933387,0.268175432510065,0.363344000443093,0.494779253904692,0.853139144662917,0.766876495576445,-0.857998956680148,-0.702495867322925,0.155503089357224
"MEIS1","Nr1h3","day_1",70,47,154,-0.253833077513472,-0.365829263930327,0.0660387833295437,-0.126007838071121,-0.248414526480997,0.00872918773620958,0.207649107929363,0.0295648017002194,0.454592754001007,0.644468702402822,0.267293208260232,0.647672472098208,0.319871860843015,0.431868047259871,0.111996186416855
"MEIS1","Nr1h3","day_7",70,47,154,-0.347632225457547,0.376982139974365,0.0177528839540459,-0.111149998657595,0.171717669504725,0.100619392439631,0.0790762537257556,0.569574918049448,0.0661387458787488,0.371761950411887,0.75670814206026,0.39449784838878,0.365385109411593,-0.359229256020319,-0.724614365431912
"MEIS1","RBPJ","day_0",77,51,147,0.144254245624148,0.154625821881937,-0.234978810986129,0.100784211518124,0.0546449396847154,-0.0544150820609845,0.170781319709537,0.467814509108508,0.679094718732839,0.613443046905848,0.859774538113653,0.914210738083924,-0.379233056610277,-0.389604632868066,-0.010371576257789
"MEIS1","RBPJ","day_1",77,51,147,-0.283517295874833,0.0670555235158973,0.038351531979176,-0.0327922797266139,0.019732110357662,-0.0336819606438976,0.937713192809974,0.647950795458921,0.68266314666792,0.989257143372048,0.837594930715191,0.804745462101204,0.321868827854009,-0.0287039915367213,-0.35057281939073
"MEIS1","RBPJ","day_7",77,51,147,-0.289978103955171,-0.206577747112799,0.0627013678011869,-0.0679919317915097,-0.0743770500423783,0.0880970427048827,0.223318929347857,0.212074814756283,0.9844676225013,0.528388538189127,0.444457806600358,1,0.352679471756358,0.269279114913986,-0.083400356842372
"MEIS1","SP5","day_0",65,41,159,-0.358447996450783,0.756714383660467,0.0667378449559985,-0.103396294665944,0.282560002007745,0.0407680904227495,0.574728656511158,0.181028759979285,0.107660282868687,0.823259967434901,0.853139144662917,0.538301414343437,0.425185841406782,-0.689976538704469,-1.11516238011125
"MEIS1","SP5","day_1",65,41,159,0.065034983271521,0.0399395819998578,-0.0164911865093214,0.0908949357416302,-0.0113489181672028,-0.0841787709233218,0.0986365546443963,0.531033030824176,0.451748750317228,0.400360860120405,0.793438901340858,0.647099561265219,-0.0815261697808424,-0.0564307685091792,0.0250954012716632
"MEIS1","SP5","day_7",65,41,159,-0.0589957605180556,-0.489266610676769,-0.011136532639194,0.0125013589243143,-0.271211083840541,0.0434106805005728,0.947474748804786,0.0241620764384965,0.0508652314152769,0.96942397078482,0.12206599570466,0.3232841691855,0.0478592278788616,0.478130078037575,0.430270850158713
"MEIS1","VAX2","day_0",81,55,143,-0.179729134326216,0.478591841172715,0.0667378449559985,-0.0511709635638931,0.156937556483927,0.0273161907175256,0.594616636181326,0.357943609045829,0.200032893568708,0.834220552107624,0.853139144662917,0.654428602416144,0.246466979282215,-0.411853996216717,-0.658320975498931
"MEIS1","VAX2","day_1",81,55,143,0.0491649655312892,-0.273231126645077,-0.0564876440030817,-0.0111364106611011,-0.126449252616579,-0.0459734579723988,0.697727859480591,0.497523093094999,0.375174716359,0.977912073589821,0.782620605422298,0.581411110146988,-0.105652609534371,0.216743482641995,0.322396092176366
"MEIS1","VAX2","day_7",81,55,143,-0.0589957605180556,-0.109487241169762,-0.0421270321403796,0.0623073742249947,-0.0304883038673497,0.0186572672548736,0.67406442429635,0.767018257203286,0.534747390023546,0.859555662747338,0.876119992064099,0.791478192571068,0.016868728377676,0.0673602090293824,0.0504914806517064
"MEIS1","ZNF354C","day_0",62,47,162,0.270778853247708,0.818725971067257,-0.253342643286252,0.143127257828699,0.356495372907931,-0.0562501405027687,0.132689554984903,0.011861118632214,0.329108591771698,0.613443046905848,0.628639287507343,0.73341627386621,-0.52412149653396,-1.07206861435351,-0.547947117819549
"MEIS1","ZNF354C","day_1",62,47,162,-0.2107381481156,-0.208176521695832,0.00706678723016278,-0.0213374736339401,-0.137263489840973,-0.0379835209154193,0.861883183456341,0.416637982988931,0.534577091289589,0.989257143372048,0.744708557647002,0.726476559957647,0.217804935345762,0.215243308925995,-0.00256162641976748
"MEIS1","ZNF354C","day_7",62,47,162,-0.291619046085759,-0.396830897300202,0.0177528839540459,-0.121789784194759,-0.219231883066959,0.0942336614181886,0.0914252572924253,0.0245904456260421,0.435322064304946,0.387199947674864,0.12206599570466,0.736503773149522,0.309371930039804,0.414583781254248,0.105211851214443
"NFATC3","NR2C2","day_0",42,42,239,0.636726628536114,0.270778853247708,-0.129670434745797,0.346253247594252,0.127790541806261,-0.0103582695663408,0.033860273270936,0.377639835697139,0.254026918425845,0.494779253904692,0.853139144662917,0.686909524314785,-0.766397063281911,-0.400449287993505,0.365947775288406
"NFATC3","NR2C2","day_1",42,42,239,0.0494621408933524,-0.376159789247052,0.0115333902027491,0.0288771927318572,-0.178083984281277,-0.0341163197610971,0.57616128163842,0.207273824294122,0.169683836606247,0.960998078139239,0.56432697865304,0.401484077684425,-0.0379287506906033,0.387693179449801,0.425621930140404
"NFATC3","NR2C2","day_7",42,42,239,-0.744854815807409,-0.025783962965463,-0.011136532639194,-0.375130440326108,0.0502934424750168,0.0444745893274376,0.00267371462567386,0.953207287893477,0.0175404285682874,0.091929702533834,0.970384710194446,0.181714980243345,0.733718283168215,0.014647430326269,-0.719070852841946
"NFIX","BARHL2","day_0",76,65,127,0.435926252757967,-0.0967774283185979,-0.138938510971908,0.142800608120052,-0.0178027747124616,-0.0097280839919742,0.437510728126751,0.434117704631008,0.237668415621855,0.719604513972868,0.859774538113653,0.681376985178233,-0.574864763729875,-0.0421610826533101,0.532703681076565
"NFIX","BARHL2","day_1",76,65,127,0.0210852729382468,0.208760889532309,-0.141066349175745,-0.0856160010895512,0.0579648108376103,-0.0617890112241194,0.934089149080393,0.35360469033728,0.242634737987853,0.989257143372048,0.694112910662068,0.480319456084666,-0.162151622113992,-0.349827238708054,-0.187675616594062
"NFIX","BARHL2","day_7",76,65,127,-0.218186064883532,0.00369001070664151,-0.0575160440601669,-0.0571846070305001,-0.0401620361251497,0.0715170952160944,0.272495620435523,0.325849241452915,0.985150546245328,0.591896224716506,0.579980304865114,1,0.160670020823365,-0.0612060547668084,-0.221876075590174
"NFIX","DMRTA2","day_0",62,57,141,-0.121458548923939,0.154625821881937,0.0667378449559985,-0.00636645481386341,0.0899537289485017,0.0710077996354803,0.378500065927609,0.882410214990292,0.538953368018675,0.704891303125152,0.979010568347694,0.858604342054056,0.188196393879938,-0.0878879769259385,-0.276084370805876
"NFIX","DMRTA2","day_1",62,57,141,0.205487286817024,0.0938987063850482,-0.283517295874833,0.118167513747164,0.0761325267111742,-0.15376174723825,0.0097401031858928,0.0524619057400709,0.771885073883587,0.0832621723955353,0.38134630854356,0.858692494406872,-0.489004582691857,-0.377416002259881,0.111588580431976
"NFIX","DMRTA2","day_7",62,57,141,-0.310603927271386,-0.28979314603187,-0.0575160440601669,-0.111801058933301,-0.166086255659678,0.0827539476027705,0.0736851106069511,0.0399400317867424,0.808753064222834,0.369625503443266,0.144926951497083,0.911998136251281,0.253087883211219,0.232277101971703,-0.0208107812395155
"NFIX","EHF","day_0",61,58,142,0.371322841477148,0.14377026751186,-0.134304472858852,0.135238363917774,0.0121346780993267,0.0096326714870351,0.447472747889141,0.496616587037479,0.298635283056751,0.719604513972868,0.859774538113653,0.727427830683619,-0.505627314336,-0.278074740370712,0.227552573965288
"NFIX","EHF","day_1",61,58,142,-0.0484494893185581,0.492671773872307,-0.0775329177850813,-0.0461686837922649,0.210868585456242,-0.0812516253305697,0.819630055021577,0.0134006625097464,0.082595961159537,0.979129238608806,0.167147186257162,0.277062401357941,-0.0290834284665232,-0.570204691657389,-0.541121263190866
"NFIX","EHF","day_7",61,58,142,-0.282840521157573,-0.199510452224851,-0.0505613963292176,-0.0890696801255088,-0.22300326355557,0.0716189538435354,0.181696233533726,0.0102531468203682,0.326650164869745,0.463108451402943,0.0878011345922154,0.646389505548756,0.232279124828355,0.148949055895633,-0.083330068932722
"NFIX","ELF3","day_0",66,57,137,0.4405397355597,0.154625821881937,-0.196946362050344,0.159178692078554,0.0339642157676745,-0.00648477464993716,0.333066954768181,0.679855340381591,0.318945271128628,0.682622308300193,0.914571902708025,0.728624972836952,-0.637486097610044,-0.351572183932281,0.285913913677763
"NFIX","ELF3","day_1",66,57,137,0.000357738106365548,0.53828738423478,-0.0863875499224827,-0.0493809858170094,0.227586501225624,-0.0809844922944995,0.877364026655695,0.00964644332849497,0.054256294863999,0.989257143372048,0.134542499055325,0.239631968982662,-0.0867452880288482,-0.624674934157263,-0.537929646128414
"NFIX","ELF3","day_7",66,57,137,-0.274924032566576,-0.263170320329406,-0.011136532639194,-0.109797706261545,-0.2615507169933,0.0874692669444375,0.0920513083151564,0.00338164392662472,0.283402995628809,0.387199947674864,0.0560084775347219,0.646389505548756,0.263787499927382,0.252033787690212,-0.0117537122371705
"NFIX","ETS1","day_0",56,53,147,0.033128139071149,0.154625821881937,0.0221007100630478,0.0707918915541744,0.0412754055092809,0.0384560110415607,0.767701505599679,0.527944111326795,0.587400439574801,0.869405551213312,0.859774538113653,0.892771662812311,-0.0110274290081012,-0.132525111818889,-0.121497682810788
"NFIX","ETS1","day_1",56,53,147,0.116934033183968,0.53828738423478,-0.164772789606027,0.0654659240273028,0.227872232959286,-0.122585797644884,0.105535385347109,0.00406102932101371,0.301285115913854,0.410750882688414,0.104684232282725,0.515100359465621,-0.281706822789995,-0.703060173840807,-0.421353351050811
"NFIX","ETS1","day_7",56,53,147,-0.347632225457547,-0.201413201609389,0.0318157572014502,-0.136257815581477,-0.269147638468568,0.0841297866033245,0.089359704046884,0.00402558296352273,0.358361802397069,0.387199947674864,0.0592655269629736,0.650451216679611,0.379447982658998,0.233228958810839,-0.146219023848158
"NFIX","ETS2","day_0",53,47,150,0.426984332465775,-0.0967774283185979,-0.16330839839807,0.171564909584108,-0.0784896070274371,0.0034962622812364,0.219392450541946,0.265840419903534,0.0974178298342187,0.643028398009989,0.853139144662917,0.506190684432705,-0.590292730863845,-0.0665309700794726,0.523761760784373
"NFIX","ETS2","day_1",53,47,150,-0.0484494893185581,0.574468792294807,-0.0775329177850813,-0.0434502812540508,0.266550661432293,-0.0803410373453624,0.801339926330921,0.00659772128863487,0.0651872137393398,0.977912073589821,0.115231561815257,0.259552897272236,-0.0290834284665232,-0.652001710079888,-0.622918281613365
"NFIX","ETS2","day_7",53,47,150,-0.364266763958703,-0.184782893624831,-0.00730645182924656,-0.128114628330057,-0.188061054404858,0.0768447750641267,0.110630694290258,0.0369681516016358,0.735056608672386,0.403605765964729,0.139017962457749,0.883614605981527,0.356960312129456,0.177476441795584,-0.179483870333872
"NFIX","ETV4","day_0",62,51,141,-0.0888692782498414,0.154625821881937,0.0667378449559985,0.0496641947459815,0.0278226722226531,0.0463702090488819,0.924568181143955,0.387313655302845,0.613661780052377,0.957072531262297,0.853139144662917,0.913597593898201,0.15560712320584,-0.0878879769259385,-0.243495100131778
"NFIX","ETV4","day_1",62,51,141,0.151583771831756,0.588714417631421,-0.189640926457217,0.0725877146544557,0.255712952397288,-0.133719566076917,0.0638230836741949,0.00207922576604305,0.211609613127621,0.311316916816616,0.0918324713335678,0.454346994461561,-0.341224698288973,-0.778355344088638,-0.437130645799665
"NFIX","ETV4","day_7",62,51,141,-0.347632225457547,-0.201413201609389,0.0318157572014502,-0.122251909400436,-0.283535624619942,0.0873493570280357,0.0757999123360911,0.00300781475822887,0.279328609392487,0.369625503443266,0.05313806072871,0.646389505548756,0.379447982658998,0.233228958810839,-0.146219023848158
"NFIX","FLI1","day_0",54,53,149,0.270778853247708,0.132914713141782,-0.0737599696237127,0.110995474847567,0.0106819494483715,0.024319623546138,0.493072240146444,0.497441490294547,0.364628069594838,0.769855495876762,0.859774538113653,0.766876495576445,-0.344538822871421,-0.206674682765495,0.137864140105926
"NFIX","FLI1","day_1",54,53,149,0.105185769187988,0.574468792294807,-0.141066349175745,0.0428051954638293,0.269835921975232,-0.111849000424938,0.185654698394621,0.00147682850077814,0.142279834555186,0.607388828081168,0.0782719105412412,0.362808151733171,-0.246252118363734,-0.715535141470552,-0.469283023106818
"NFIX","FLI1","day_7",54,53,149,-0.390980931800988,-0.263170320329406,0.0318157572014502,-0.153800670311396,-0.280517871423605,0.0875293768788012,0.065770830072919,0.00283629620243819,0.402006649191383,0.369625503443266,0.05313806072871,0.700866855498135,0.422796689002439,0.294986077530856,-0.127810611471582
"NFIX","HOXA4","day_0",65,59,138,-0.10397858687597,0.710895176001863,0.0804616521926655,-0.00647136017486213,0.215539440420727,0.0727392605906466,0.401655044422256,0.569457249911126,0.243711815348242,0.704891303125152,0.859774538113653,0.681376985178233,0.184440239068635,-0.630433523809198,-0.814873762877833
"NFIX","HOXA4","day_1",65,59,138,0.15212300407235,-0.0486270353036458,-0.350117322405668,0.106433980951286,-0.104839983363425,-0.154146588913787,0.0107940064140157,0.667408352747827,0.0927444985396493,0.0852804974172923,0.847594304396333,0.299723074548867,-0.502240326478018,-0.301490287102022,0.200750039375996
"NFIX","HOXA4","day_7",65,59,138,-0.315646276739196,-0.197607702840313,-0.0266317823897868,-0.0999626207764234,-0.110699457057304,0.0814073283231413,0.0657755354837542,0.0750404201605562,1,0.369625503443266,0.209639862198547,1,0.289014494349409,0.170975920450526,-0.118038573898883
"NFIX","Nr1h3","day_0",64,62,139,0.513557868248044,-0.196627298730494,-0.376492457425806,0.287979193963901,-0.0713167775104516,-0.0634049558528523,0.010705595213506,0.673468545577764,0.0175952321459219,0.494779253904692,0.914571902708025,0.388561376555774,-0.89005032567385,-0.179865158695312,0.710185166978538
"NFIX","Nr1h3","day_1",64,62,139,-0.194460824379069,0.0345771275754581,-0.0484494893185581,-0.0815705935597478,-0.0193175050449256,-0.0657086512262244,0.937486617168476,0.723991371184879,0.672949413053097,0.989257143372048,0.887829858661495,0.800134525863057,0.14601133506051,-0.0830266168940162,-0.229037951954527
"NFIX","Nr1h3","day_7",64,62,139,-0.599007358061054,0.175719360190557,0.0318157572014502,-0.206408600404153,0.0906342825553777,0.129113607079078,0.00875197039531024,0.631829512360121,0.0397016189304052,0.132878314338672,0.808863868480348,0.300597971901639,0.630823115262505,-0.143903602989107,-0.774726718251611
"NFIX","RBPJ","day_0",60,55,143,0.231535781985943,-0.513930023120842,-0.0737599696237127,0.115305745521934,-0.143839271961299,0.0188743693624279,0.35738522960771,0.17135588223035,0.0565939210449649,0.682622308300193,0.853139144662917,0.452941342598684,-0.305295751609656,0.440170053497129,0.745465805106785
"NFIX","RBPJ","day_1",60,55,143,-0.24462691770291,0.17487828839834,0.00260018425757647,-0.100816175072242,0.0792752621367703,-0.058077272754787,0.792437496973136,0.21995652096354,0.17277592795653,0.977912073589821,0.56432697865304,0.405182485915755,0.247227101960486,-0.172278104140764,-0.41950520610125
"NFIX","RBPJ","day_7",60,55,143,-0.299243398948384,0.147615185706355,-0.0421270321403796,-0.0144895704496909,0.0645640098245277,0.0392029033923597,0.754359791912746,0.947015790277532,0.851218456076622,0.875936932344464,0.969928554628201,0.933214171790047,0.257116366808005,-0.189742217846735,-0.44685858465474
"NFIX","SP5","day_0",51,48,152,-0.358447996450783,0.499941831730925,0.134962238339593,-0.0419367855339669,0.131477725982483,0.0773431290287863,0.826653319430137,0.96919536425579,0.874825976949244,0.904271572408428,0.996717217756628,0.983459388416425,0.493410234790375,-0.364979593391332,-0.858389828181708
"NFIX","SP5","day_1",51,48,152,-0.403509074720287,0.124350235766083,-0.014178971314639,-0.0329350514547093,-0.0244874445330127,-0.0833837689742032,0.717173934084686,0.637954144544132,0.969282890484293,0.977912073589821,0.836920041109876,0.969282890484293,0.389330103405648,-0.138529207080722,-0.52785931048637
"NFIX","SP5","day_7",51,48,152,-0.0421270321403796,-0.136043960821294,-0.131104406052743,0.0748718369886779,-0.106990281449469,0.00604063994541713,0.371381542134639,0.281480865179798,0.158308849099084,0.679552591597644,0.536636181817601,0.544829155990354,-0.0889773739123634,0.00493955476855099,0.0939169286809144
"NFIX","VAX2","day_0",70,65,133,-0.207353972656173,-0.0927594817085114,0.169398918731598,-0.031426664196815,0.0110851513123367,0.0888514740144379,0.248085819343969,0.273057649007102,0.977164549335585,0.643028398009989,0.853139144662917,0.995975281910234,0.37675289138777,0.262158400440109,-0.114594490947661
"NFIX","VAX2","day_1",70,65,133,0.0859803759379402,0.17487828839834,-0.273231126645077,0.0253761568364658,0.0400221246593355,-0.121280838246779,0.136402192256936,0.17211528502426,0.886195799195205,0.488467310109299,0.56432697865304,0.913494111929783,-0.359211502583017,-0.448109415043417,-0.0888979124603998
